id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28
HOUSEHOLD_1_138_CA_1_validation,0.16660529752544553,0.12788675670433944,0.33853269413533804,0.4667622319366813,0.1414092437410056,0.15090253256098293,0.1427596266729745,0.2665868703245033,0.11994254167972009,0.46696298476213144,0.22142672586806464,0.09686048953927381,0.25216827440751954,0.0943970997950561,0.15122140753759128,0.27200225576335996,0.25670759332753856,0.11746312001666036,0.6091108678294159,0.2196036908463423,0.3119878736331944,0.03383710635978123,1.0251187419233108,0.34678612220786187,0.325427287352587,0.1736096473641977,0.15122140753759128,0.16021866821145075
HOUSEHOLD_1_139_CA_1_validation,0.125146411169063,0.27200225576335996,0.15122140753759128,0.49973846386755744,0.24207019149431358,0.12932570249272682,0.0660869793934632,0.050291078742286534,0.475224012801298,0.15871163781843678,0.5273567175371728,0.11892073087197243,0.080498370568468,0.6280641889794043,0.06685799456757233,0.15122140753759128,0.2665868703245033,0.0523032821295263,0.16495554548298033,0.09670547985699927,0.13469844820863824,0.15090253256098293,1.2148745024871495,0.1667443922184279,0.12950284132818018,0.13042409453598058,0.1141458402317136,0.11143793954644993
HOUSEHOLD_1_140_CA_1_validation,0.11999796190684463,0.2665868703245033,0.9599189385702697,0.15122140753759128,0.279514990207883,0.6012455997723204,0.15122140753759128,1.4780082880604506,0.2683002977840997,0.16643499142797855,0.2665868703245033,0.4877517055555308,0.12417266908825754,0.10895292495253378,0.15122140753759128,0.511512675935801,0.15916889022481878,0.11235178478124108,0.3064628229242551,0.15122140753759128,0.1958249746463491,0.15122140753759128,0.1427596266729745,0.10882967322707986,0.12295319857152648,0.10973569600412565,0.0653868582552031,0.21663338283131947
HOUSEHOLD_1_141_CA_1_validation,0.33853269413533804,0.1727978527849299,0.07727379554526535,0.7190187994198037,0.5882527649675484,0.0996219568311797,0.42131750699826576,0.13142764443534882,0.09373328836015313,0.36152774568324403,0.15122140753759128,0.059828891943856044,0.17481483770814513,0.07183123591335047,0.15122140753759128,0.1500395650783796,0.12985572657056707,0.18302549545954935,0.17090778624653274,0.15122140753759128,0.11241838588998787,0.3095552248020944,0.07998063841127162,0.228798835224934,0.44269092041795327,0.07777258104951064,0.06683160208288963,0.1427596266729745
HOUSEHOLD_1_142_CA_1_validation,0.1427596266729745,0.15122140753759128,0.12328364792407219,0.27200225576335996,0.10237751667895462,0.15122140753759128,0.27200225576335996,0.46154759932327477,0.24585276497026565,0.3023482736742559,0.07098989104961165,0.11264492680745254,2.7512855009001544,0.21590507591183705,0.3416120181505874,0.15122140753759128,0.366876404600618,0.1441757372975834,0.18661876740927724,0.7627719520849094,0.5446475628858218,0.1427596266729745,0.1448512579200313,0.1427596266729745,0.12105735522108513,0.09765149349892006,0.24536553130277586,0.05806283879371324
HOUSEHOLD_1_143_CA_1_validation,0.2763577822727949,0.14190527188712346,0.12985572657056707,0.9500444338380986,0.32924454929444635,0.1427596266729745,0.3407908782811413,0.3474414215108274,0.36581961204711355,0.051957765751825716,0.6126515641019511,0.06946921716848967,0.3295354334614786,0.15095389680061846,0.1378491693118764,0.09905758673979127,0.1427596266729745,0.07860415533337808,0.03383710635978123,0.7020432800716233,1.1815414617081124,0.15122140753759128,0.43615319918114925,0.15122140753759128,0.44825541111579065,0.09078552689125324,0.2665868703245033,0.15122140753759128
HOUSEHOLD_1_144_CA_1_validation,0.27200225576335996,0.7740242819691129,0.12985572657056707,0.0961330781048451,0.45429826578130833,0.15122140753759128,0.07287332480789188,0.15122140753759128,0.4842212734751575,0.06816431016307256,0.1761573623251837,0.16021866821145075,0.12525833861525143,0.3295354334614786,0.10969701125523942,0.1427596266729745,0.1988244118709748,0.1427596266729745,0.6908694104420114,0.18374525950525442,0.20673131884102114,0.07970326520987876,0.07360594968192855,0.16867969606782104,0.0635691252917937,0.1862349752444085,0.35447138824907104,1.111373221763344
HOUSEHOLD_1_145_CA_1_validation,0.13242211774290863,0.1813201167831633,0.16276483814662923,0.15122140753759128,0.07802416051807523,0.11525522540044299,0.31650302511068584,0.2945578432302942,0.27342206441949407,0.1389941560432332,0.1427596266729745,0.28763091687844183,0.475224012801298,0.3357371990502574,0.2909589527313398,0.8879068211062385,0.1721964782049112,0.27200225576335996,0.45567087083644336,0.15122140753759128,0.12261456577025467,0.2643269791563176,0.13112989900271577,0.15122140753759128,0.16021866821145075,0.08117029803336744,0.15916889022481878,0.10439547303987542
HOUSEHOLD_1_146_CA_1_validation,0.12872641906048607,0.04261754468353661,0.16021866821145075,0.15122140753759128,0.15916889022481878,0.3743119403157879,0.13358034917206982,0.5453530611131772,0.16021866821145075,0.2551312773578139,0.6761134646224276,0.1774547458080429,0.15122140753759128,0.13312892602355986,0.14528266993441766,0.1285688608610046,0.1427596266729745,0.2303790087569136,0.1603823157668549,0.15564804072527472,0.1931515460738714,0.46154759932327477,0.3570099899578658,0.1427596266729745,0.6392813682918255,0.1921516259305202,0.3295354334614786,0.08414718876630586
HOUSEHOLD_1_147_CA_1_validation,0.15122140753759128,0.03258926079706507,0.14104230440452012,0.7364628295202152,0.06761488556886858,0.6920356599604058,0.21673272228039508,1.0369242499728042,0.25758365984637627,0.12285007243165685,0.1427596266729745,0.11373285707251096,0.15702142504880376,0.08419342476267266,0.43209438206748696,0.1427596266729745,0.16021866821145075,0.3463924370829414,0.1761573623251837,0.12985572657056707,0.6072361786630945,0.15122140753759128,0.1083317893522848,0.1427596266729745,0.2356113037910866,0.15730276584104153,0.0784655012436117,0.12161900472361765
HOUSEHOLD_1_148_CA_1_validation,0.11528183514785391,0.10284257135362582,0.8835825930297705,0.6125492361689221,0.14665078005141524,0.33853269413533804,0.08330253382664202,0.14139055663776373,0.5464405075624915,0.6572012552756205,0.22777532409951706,0.1558992503923897,0.1574266336463802,0.742170492607875,0.1427596266729745,1.0758512597657608,0.35149390727729923,0.46696298476213144,0.11503295831317022,0.35046055908833035,0.26704608039417715,0.44954139931134274,0.12985572657056707,0.1427596266729745,0.12060422266030309,0.33853269413533804,0.1731085719979779,0.1427596266729745
HOUSEHOLD_1_149_CA_1_validation,0.15122140753759128,0.1337003608562208,0.12639763889285222,0.12960797370858226,0.12164218748131202,0.5407253356276257,0.13360576407712776,0.4522934092383827,0.3545663311206925,0.15122140753759128,0.48379906777967174,0.13295852114666154,0.3425325687862947,0.4619014718944247,0.21894804024204806,0.46154759932327477,0.16021866821145075,0.1280200959622593,0.16789270143703838,0.4100586227548689,0.11264492680745254,0.5545987807922091,0.12483650609630818,0.1303869562175479,0.13956238351032751,0.1761573623251837,0.14631095017649318,0.2482405368113178
HOUSEHOLD_1_150_CA_1_validation,0.5462073488211178,0.15122140753759128,0.12985572657056707,0.06174035231734889,0.0833093629620623,0.3039722644260415,0.36338824046006996,0.12170676087302597,0.4307143271630769,0.11848315956530578,0.511512675935801,0.2665868703245033,0.27218859858015526,0.18088528471226484,0.296468929829007,0.27200225576335996,0.15122140753759128,0.317907332446404,0.14054244916730943,0.1427596266729745,0.6781829601628726,0.5998055627590627,0.8512012281970325,0.048570099377360745,0.2665868703245033,0.1422674096973121,0.0632375178332764,0.43206163871378145
HOUSEHOLD_1_151_CA_1_validation,0.1761573623251837,0.25758365984637627,0.475224012801298,0.15122140753759128,0.46136288549568305,0.1288047209591988,0.8156466783265139,0.20912340116975023,0.293067977233479,0.20538886848486393,0.236536116472208,0.06397382909038772,0.06518502839138161,0.11369131217344253,0.1427596266729745,0.3295354334614786,0.12960320313045764,0.25758365984637627,0.13455974297735807,0.27200225576335996,0.5337762308470598,0.4689959185952471,0.16597081908388608,0.6304863655969852,0.10390386423138852,0.8956523382186682,0.16279351980844442,0.33642621337288386
HOUSEHOLD_1_152_CA_1_validation,0.26922657209408657,0.014154135466440608,0.6925136618961587,0.16021866821145075,0.8202111882537629,0.1427596266729745,0.22486055436083566,0.3295354334614786,0.4394250383900899,0.1427596266729745,0.1427596266729745,0.06306802638782945,0.3468398697185479,0.08392937187804342,0.12985572657056707,0.09122070519913424,0.1375320909618942,0.1322800124711178,0.15122140753759128,0.08915163840814049,0.8333690365472741,0.15122140753759128,0.7133352059037567,0.1427596266729745,0.3474997771455986,0.8744540944728517,0.16672235466248686,0.1427596266729745
HOUSEHOLD_1_153_CA_1_validation,0.1427596266729745,0.08478758780082407,0.16021866821145075,0.09056433988816538,0.15122140753759128,0.1263507062783989,0.1731265664213322,0.14659431238678483,0.08150804590391537,0.15122140753759128,1.2558644221506245,0.15122140753759128,0.22161755680779716,0.36717602220215545,0.12417266908825754,0.3484070555003997,0.11461636415074983,0.33341468614775555,0.475224012801298,0.3271901699177942,0.20958361586989216,0.11962407562924844,0.3295354334614786,0.25758365984637627,0.25000025300295986,0.2930072760320703,1.29443779572489,0.290865452489472
HOUSEHOLD_1_154_CA_1_validation,0.15679744303848794,0.05985050585714906,0.06186257308910157,0.07294143162482625,0.16151605169430996,0.15972235149001954,0.3636946185444503,0.11352526155210538,0.363209932787371,0.5611034594400919,0.30108841356722327,0.37467196830578603,0.2830191781099036,0.12985572657056707,0.1185739966863057,0.09683463335089883,0.47954715458835384,0.11568088706308637,0.2824678141006563,0.9174569676668785,1.0478326708229708,1.0048678051238142,2.4861192018979237,0.19085833760335358,0.16078554917649798,1.0634710689287903,0.3373280225936581,0.20521384598581108
HOUSEHOLD_1_155_CA_1_validation,0.7854863054380465,0.1649696200598001,0.07842983615914012,1.109058342487658,0.20485043377874548,0.5314415999970783,4.1574221891298375,0.5579076623670695,0.49380384981699454,0.20485043377874548,0.17368944927890537,1.132812225592157,0.26870520205939136,0.8112280364204668,2.0027554281899165,1.0553944689396049,0.6632445359173416,0.4081001049901373,3.7044822381095903,1.0273220388152142,0.2734306007922288,0.20485043377874548,0.11618195550754003,0.12846564911097041,1.6548593072147206,1.4136678518683585,0.47294506522653046,0.9963719650362743
HOUSEHOLD_1_156_CA_1_validation,0.27967124828125883,0.16078554917649798,0.4980661332392318,0.8906239121031824,0.7406658878261014,0.4143725307154697,0.195853173104886,2.417136543308813,2.878237350889304,0.16214364010014837,1.2811226224434975,0.16362218806156675,1.9463808405857703,0.17520255014681413,0.09287001674767939,0.2952537184793829,0.3478244904036888,0.026760092297689404,0.3403340676419205,0.3196864515948355,0.16514101509814919,0.12432567332776878,0.8697449755014185,4.734539789890705,1.178072178388499,1.7594263902930098,0.4378699244043035,0.6750804389950973
HOUSEHOLD_1_157_CA_1_validation,2.5078667245398036,1.0502538063264633,0.17368944927890537,0.19018594755081933,0.5251341100838979,0.5669049230409289,0.195853173104886,0.9985096374676763,1.520645838290461,0.15547128867845036,0.1694833497515162,1.2269616080240306,0.6987459396592735,0.10319595575388897,1.963024296147323,0.7722440532658219,0.195853173104886,0.2254552567791939,0.40541775520521744,0.24298109370953289,0.07977977572764156,0.4942154585638661,1.5708792937159386,0.48472730572806094,6.1175529810574325,0.2165830283650893,0.15510249169418844,0.22696125772274275
HOUSEHOLD_1_158_CA_1_validation,0.6650789368130049,1.039362310465065,0.6502640617815575,0.3199019312761106,0.41472529862861446,0.2734306007922288,3.2474185368708675,1.2103062071866462,0.08221910194608284,1.3348059135390875,5.406192707555525,1.510264571853422,0.2663631867096717,1.3902280982009279,0.1422426754210733,0.13479454522787923,0.12320763711568748,5.493647024292521,1.0892143435791406,0.5165454478103954,0.37894006646064626,1.7133068973054784,0.17368944927890537,0.3113225366860119,0.21645799610533442,0.17368944927890537,0.3485352802177093,0.42763773556570084
HOUSEHOLD_1_159_CA_1_validation,0.9659479569459822,0.4156122204554301,0.6824952686602266,0.4121451497411486,0.7472547784226773,0.5669049230409289,0.3267097118172545,0.30158061619501236,0.1399361350221242,0.9543955959874109,0.44361639043529466,1.1158791403039894,0.9188456010672449,0.9597313972724411,1.164288209919618,0.1521967968426559,0.8144492832417448,1.01328442086005,1.9944264518442365,0.195853173104886,1.896065848037134,0.09269888589529264,4.560898388019147,0.1712235410636738,1.406144989814418,0.8571312189647559,0.7136198745401313,0.385224108824706
HOUSEHOLD_1_160_CA_1_validation,1.189568033594597,0.24976909214594997,0.17368944927890537,0.6694252147035338,0.5325776183906308,0.7087142490242704,0.16308609150629427,0.8764581673766313,0.3178221231546617,0.20485043377874548,0.33121751075343314,0.7341774000152463,1.331697662153919,0.9704965341571552,0.41945430376098897,0.3403340676419205,1.8584980395011934,0.16803184111128638,0.5839563856719533,0.7347047850463281,2.4138337259976925,0.20028218983780102,2.6583652335721553,1.7759514003602952,0.6896514382691148,0.5908995767776929,0.6858545894562186,0.19164165520281273
HOUSEHOLD_1_161_CA_1_validation,1.0117635981973836,1.7498160071223352,0.195853173104886,0.6489331024577871,0.08732921351050486,0.20485043377874548,4.857592518106764,0.19411270018777796,1.2743147452052732,0.36719371990731714,0.20652807207999704,1.3236339287446333,1.408793347404382,1.8661900993374223,0.18815249058220887,0.22008995582796165,0.20485043377874548,1.909182756504339,0.8132141987414162,2.713831915116902,0.5579076623670695,0.4202997845563615,0.4674534542019681,1.1709468194128378,0.1949978199462792,0.07284068717102048,0.217462376333629,1.0439306458089537
HOUSEHOLD_1_162_CA_1_validation,0.2897298562928027,1.6722582707328617,0.4524473687229847,0.1399361350221242,1.4041535150135964,0.9109343049265319,0.8663689864406993,0.5748410725421297,0.16078554917649798,2.1540183901336434,0.5419491646498776,0.164152004037298,2.093800124119084,1.9385868197941138,0.5377600046714504,0.17368944927890537,0.16661477556404994,0.18518785595117085,0.3403340676419205,0.2687103162616083,0.15109326264917577,1.9732387733132337,0.5735589982469269,1.696113841104955,0.5096734801741208,1.0620284385582337,0.22078912789247848,0.30597856442516796
HOUSEHOLD_1_163_CA_1_validation,0.5669049230409289,1.905355006115001,0.3403340676419205,0.3403340676419205,2.281130375374358,1.8599685614975343,0.2996667820236935,0.3799508463152399,0.13170703550132282,1.5123097738576048,0.6788890952938286,0.26250816768276425,3.2558050401909164,0.15093967892779142,0.8244793515504902,0.21893513504240217,0.40017802714233086,0.3108456129407958,0.0985869856592418,0.195853173104886,4.350601089456698,0.11789904257840791,0.514894524386715,0.856357852701647,0.7882621691857309,0.17368944927890537,0.17368944927890537,0.1286053860341576
HOUSEHOLD_1_164_CA_1_validation,0.12023286848458822,0.4726393287913112,0.3604071793503683,0.20485043377874548,0.4151960558928009,0.3852878323074284,0.3361279681145313,0.7489827555310901,1.184138133104115,0.20485043377874548,0.20485043377874548,1.1155312478362884,1.1723018523582132,0.2473465208041867,1.246081733840353,0.17849023369411732,1.141816183400753,0.17498683276176458,0.20485043377874548,0.17368944927890537,1.2331891995396576,0.4731485814763213,0.25952975619985974,3.1976561156560126,0.23109410720901818,0.20485043377874548,0.06813841749212331,0.39267166366401834
HOUSEHOLD_1_165_CA_1_validation,0.8263589763978527,0.13802929400108,1.3252728645623533,0.44437400728525234,5.643471417903061,4.142776021473583,0.2549334164094659,2.1496727886245868,1.6373978018399236,0.195853173104886,0.3437425006504717,1.8583071566701839,0.7120432973755595,0.1415492259121012,0.717231137529823,0.13347089392043646,0.16877899191780726,1.1358373762170082,0.44344667095735674,2.404774067989787,1.2886308124598413,0.8144840783574173,2.1080571500334937,0.4540226643879315,0.34313616533139235,0.6079640011666949,0.3563262487006031,0.14575791135814434
HOUSEHOLD_1_166_CA_1_validation,4.7431638810071215,1.1803983506341824,0.26862634670707775,1.0137730667631728,0.7579800162049495,0.17368944927890537,0.6952865219482373,6.567762741361502,0.10702204091975427,0.6963476411917253,0.20485043377874548,4.297638769822113,4.117114367024904,0.13766612266188405,0.5669049230409289,0.28677581790142476,1.2952673329574917,0.46300487688919445,1.1920080425665553,0.4128121953746472,1.3894584498529687,1.5298496303635407,1.6964304853068064,0.5690717752831346,4.696306301344533,0.9046949677041519,1.2014831355017515,0.16599819779626307
HOUSEHOLD_1_167_CA_1_validation,0.22326704260569039,0.20550709689448352,0.3400877336642098,0.29527217663450656,0.16273072949654419,4.619907249483727,0.18012274615263926,0.2797807754864604,0.6746757738657482,0.32303202646344203,0.33916760675333496,0.13264704639259628,0.1352726564072457,2.0653801973004273,1.0112444760865258,0.9242921825061424,1.195899148424623,3.411827479836748,0.23386655823543487,0.16640273256465324,0.7247350226689075,0.17368944927890537,0.04644306319103,0.8338092577576374,0.5915915389107468,0.9469272836705227,0.3403340676419205,1.0685414403573628
HOUSEHOLD_1_168_CA_1_validation,0.7579800162049495,1.9102831155848652,0.4102171253441032,3.7128816496326498,0.2061467955935949,1.7343002512182524,1.0778517080508276,0.35695233852288966,0.5669049230409289,0.5669049230409289,0.24393731633132704,1.045319929486323,0.8144492832417448,5.088696193850479,0.14108209885330672,0.10353149923239903,0.5458441002710998,0.5677148062367063,1.5569379547131394,0.5883519811353788,0.5669049230409289,0.7579800162049495,1.6219991342668734,2.978449602014404,2.7562158696547168,1.0851945839618167,0.7182414100825868,0.4382188559430807
HOUSEHOLD_1_169_CA_1_validation,4.319632401849246,0.16078554917649798,0.4524718286283438,0.5117262113740828,8.608342344436512,0.17368944927890537,0.22405786043607331,0.5865603405335064,0.731313157051229,0.18744080314321798,0.1718434137744672,1.2691688303441069,1.116509535423137,0.3012647854972211,0.1606310313370696,4.710318820284573,0.07278551108308148,0.2018781686017642,0.41341496699276337,0.17368944927890537,1.958235726501884,0.13812847223712052,0.1982422156072103,2.969264580551522,0.3656627635754263,2.588470719011834,1.2950164746919446,3.201086412852157
HOUSEHOLD_1_170_CA_1_validation,0.23311399317386824,0.37710133044130645,0.20485043377874548,2.026205702841047,0.8738465086651156,5.039525109518787,3.5182601306815786,0.6466655627751309,0.3349186822030638,0.18880750286487813,0.30950298784673425,1.9913579614450456,0.24384517277442744,0.402539960493818,1.0552099251250708,1.00253482290891,1.0055243764057658,3.860484425847513,0.8338332144121277,0.7503167681438752,0.3757493128584086,0.12801142233725019,0.124763674284288,5.347347292278867,0.4649137959386758,0.1955911831290778,1.415811027237605,0.40969880670467607
HOUSEHOLD_1_171_CA_1_validation,0.1586897445734444,1.1581725647078722,0.1548130968655533,3.9830782948745886,0.9939538040355369,0.33331932870383124,0.5669049230409289,0.16078554917649798,1.1163978420401606,0.19987133526796402,0.21434066271988134,0.9910229676673552,0.4148818466690444,0.15559080311006543,0.21692560923378468,0.6014484552326791,0.15794909930142698,0.2877037640446389,0.4710520845058571,0.23923136278848128,0.8657796502769047,0.7489827555310901,0.15442940154511084,0.15231696986820817,2.11408568891087,0.8082793776821683,0.14303892959821862,0.8661162344275938
HOUSEHOLD_1_172_CA_1_validation,1.7411277789957,0.7136198745401313,0.5594184022497444,0.1186628727936849,0.13802929400108,1.156457214865855,0.1672093937975079,1.223290479231754,0.4618403651261569,0.36574264917689775,0.2697181970641922,1.0207296483636832,1.5553476617272006,0.8364199117557263,0.5705558130229526,0.22096127345371716,4.862400024902816,0.9049136325980521,1.0285908086223945,2.305440361331451,1.022081223773223,0.41996233679300554,0.22520451885600848,4.746045010116417,1.6803090692323006,0.04644306319103,0.9876035551076116,0.16527464793476945
HOUSEHOLD_1_173_CA_1_validation,0.20485043377874548,0.22009430304990116,0.6276996333246633,1.0121929598244297,1.0309329579407431,0.1578040110094006,0.4838991918726763,0.20485043377874548,0.17368944927890537,5.323832343616459,2.2121206074430972,0.6281662411662332,1.3654026759690596,1.5781924373109957,1.7882918256481803,0.9598982149896199,0.17972630113382923,0.7392859675410448,0.16654084682382547,0.17472889294222307,0.14114982040369053,0.08297055188403112,0.3242071956708637,0.11158629277272958,0.4054569857612199,0.17972630113382923,0.26676570020123636,0.1887235618076887
HOUSEHOLD_1_174_CA_1_validation,0.38792009941563704,0.5248319517418919,0.40294784198773653,0.2943771939711614,0.4550612428954031,0.06663826189031083,0.15079119935798146,0.16654084682382547,0.14990209198843135,0.15536846263944573,0.13510296839916575,0.25838293547543056,0.4738346494534479,0.2966462869463514,0.13541348044089904,0.17132810193898335,0.16654084682382547,0.2046622559214217,0.19535602218464482,0.16654084682382547,0.17972630113382923,0.07188984246535302,0.2073152146420865,0.4432324764286253,0.3559847056591983,0.3577787479728166,0.16654084682382547,0.15099457711916237
HOUSEHOLD_1_175_CA_1_validation,0.19604093412955154,0.062313685523480586,0.17452145511946102,1.9290607397649573,0.19109965165086268,0.17972630113382923,0.5436323115886993,0.32351975786205994,0.34125352658708913,0.16654084682382547,0.5546716980613182,0.5489925687433111,0.16439861468939812,0.1887235618076887,0.16654084682382547,0.16991413733724356,0.17940742615722088,0.16654084682382547,0.6093760744599687,0.1437237618305711,0.3242071956708637,0.4956842097365551,0.12391904776403093,0.30437321431502334,0.1215654693846707,0.17972630113382923,0.3242071956708637,0.3089125332350423
HOUSEHOLD_1_176_CA_1_validation,0.34534315293821555,0.6784380945252477,0.45630238272438817,0.6335830060710598,0.044705762208014775,1.2528360904331366,0.3946839151942583,0.37437139523999496,0.2021145409604357,0.17972630113382923,0.1887235618076887,0.14892763131991393,0.5935973882012253,0.17972630113382923,0.3512068148840414,0.6393194843889598,0.15177039863695438,0.08832658278715358,0.06461623184532303,0.533608678755457,0.18721653141467473,0.17535494371723578,0.13991909164471913,0.29474309985218733,0.6536448390923607,0.2941006193978035,0.17972630113382923,0.31879181023200703
HOUSEHOLD_1_177_CA_1_validation,0.25093665764376205,0.1920141037077375,0.3133339806954859,0.1584796683594892,0.17940742615722088,1.1133036717525528,0.19524928581466586,0.35014710711707947,0.15892898813221853,0.13792706038256464,0.13521915969730097,0.14244265805107215,0.5436323115886993,1.7323614527532392,0.17972630113382923,0.1283693338736101,0.28410879591341587,0.17972630113382923,1.8206462027179595,0.13334331384160583,0.38454964915160944,0.31879181023200703,0.5767847280084718,0.3561476875209163,0.13601148317729092,0.17972630113382923,0.5935973882012253,0.18767378382105673
HOUSEHOLD_1_178_CA_1_validation,0.1361330049320921,0.3635109648717901,0.17972630113382923,0.7658750159630484,0.17972630113382923,0.16654084682382547,0.13116455800645008,0.1514580921677644,0.13679425422888278,0.0843258734387691,0.4623601401160476,0.1887235618076887,0.20130274638116788,0.10114157692475542,1.2638880176461844,1.138577994082548,0.12812685042741767,0.47352244690576945,0.15859601402496334,0.11452655638236268,0.21171861335559466,0.17972630113382923,0.08380648468820358,0.2008857760535943,0.10033612950958842,0.17972630113382923,0.17854445867461755,0.1536369467214181
HOUSEHOLD_1_179_CA_1_validation,0.20680671561040032,0.19796634447128986,0.38792009941563704,0.1361996060408389,0.1597460924744451,0.10376185856212258,0.257303728821172,0.5472448651341534,0.10155380120036164,0.09533649567912761,0.3747346451056333,0.16654084682382547,0.17972630113382923,0.4826594565916031,0.3242071956708637,0.13088241027519257,0.17972630113382923,0.6335668376489797,0.31879181023200703,0.4825514568483114,0.16714723206427215,0.09804844927436873,0.14114982040369053,3.1784632144017437,0.2557794974802595,0.39325558193284976,0.17972630113382923,0.22034452285649045
HOUSEHOLD_1_180_CA_1_validation,0.17268063089382135,0.2151236610055152,0.7794882583763418,0.7656797523191695,0.16654084682382547,0.17335615151626932,0.5204232244454532,0.14483857537193617,0.126156387095158,0.2738704248990139,0.08656773238995122,0.3048626758690329,0.1704101654833614,0.3715683249551754,1.2144796168007417,0.6059126906202468,0.16654084682382547,0.46710349654697325,0.42159603773745097,0.42288019445955566,0.0676194428614856,0.3242071956708637,0.08872313646745025,0.17972630113382923,0.17812226639023304,0.16163038946272737,0.12139247151916138,0.16654084682382547
HOUSEHOLD_1_181_CA_1_validation,0.09919459863896207,0.044705762208014775,0.971244470114014,1.6280570823302345,0.17972630113382923,0.15923952166809524,0.17972630113382923,0.6420120051305866,0.5200826760504836,0.31879181023200703,0.17972630113382923,0.5935973882012253,1.1841256457426326,0.1536369467214181,0.33149524597626745,1.3191782875870932,0.38792009941563704,0.2629451230339311,0.38792009941563704,0.1887235618076887,0.0966692037593105,0.2046622559214217,0.1887235618076887,0.33940192935945124,0.17972630113382923,0.1541861497561182,0.16654084682382547,0.22732930546721275
HOUSEHOLD_1_182_CA_1_validation,0.3747346451056333,1.2429051759337109,0.2098161978507036,0.2352362124372591,0.3214158635944871,0.10066450790668571,0.19718458966405905,0.09207401888803168,0.21001619539525945,0.2046622559214217,0.370824956406785,0.1562033378937596,0.5780884949723949,0.19126973174286724,0.38792009941563704,0.10026376391176561,0.14231378362520017,0.16197021933764943,0.32306273682653225,0.3332191579005429,0.37435632391465556,0.16654084682382547,0.16602766823884305,0.17972630113382923,0.35993494572538814,0.14114982040369053,0.6893208909285189,0.20070137180114916
HOUSEHOLD_1_183_CA_1_validation,0.3242071956708637,0.5263860551296833,0.17972630113382923,0.14639578592110572,0.1443709043116416,0.15829826859233032,0.533608678755457,0.1887235618076887,0.10340990142705782,0.18767378382105673,0.3293109117503975,0.15723131265672408,0.05694269778657306,0.1887235618076887,0.17972630113382923,0.18767378382105673,0.4652518774550007,0.16208524276830774,0.44366804075614996,0.1887235618076887,0.3073362172653176,0.37684429817145676,0.20595963940428091,0.5073186982250831,0.16029729561317438,0.17234122815917477,0.15235008101185557,0.16654084682382547
HOUSEHOLD_1_184_CA_1_validation,1.1639332273633907,0.18888720936309286,0.18415293432151267,0.22165643967010934,0.5436323115886993,0.396457444295777,0.16654084682382547,0.8829780931338979,0.23057461410986105,0.17972630113382923,0.1126520823625437,0.38792009941563704,0.05152827598063111,0.16954719800075807,0.777782862983674,0.09611977916510654,0.31637010366623436,0.24523761587663304,0.3767445906248383,0.30978859975388,0.15135496602789483,0.16654084682382547,0.33109978478750424,0.1855263186450417,0.11269831835891056,0.23404977241402705,0.16654084682382547,0.1887235618076887
HOUSEHOLD_1_185_CA_1_validation,0.41475636618130957,0.2046622559214217,0.3715683249551754,0.31879181023200703,0.38792009941563704,0.1353903475770419,0.3747346451056333,0.27644671572640567,0.18580765943727953,0.10697039483984958,0.33606015295040836,0.14378672874409193,0.12990112957838293,0.7828451876268028,0.4748348160460986,0.1751556736476532,0.1887235618076887,0.11180742742287991,0.36425668305275627,0.26347464071907123,0.3242071956708637,0.26764974566793964,1.0120077558467635,0.18593152724261816,0.3219418318915326,0.16654084682382547,1.3706418061790215,0.5881925991553455
HOUSEHOLD_1_186_CA_1_validation,0.5490476970275558,0.14209151653792734,0.5545338043823085,0.6895887720069233,0.2715743094242488,0.1536369467214181,0.16654084682382547,0.155175266578079,0.1887235618076887,0.4050835904306367,0.16654084682382547,0.17972630113382923,0.16220525445245884,0.15490253248909017,0.15811286730482021,0.15014708107755,0.1887235618076887,0.15738698422797873,0.5106780751925413,0.3830712247169305,0.17972630113382923,0.5489722200327731,0.1567397412975125,0.2041345853431329,0.5439861841598492,0.6157164184312796,0.31879181023200703,0.1887235618076887
HOUSEHOLD_1_187_CA_1_validation,0.3504213469109388,0.19639759503327633,0.26024949042721957,0.14114982040369053,0.6366834930576335,0.15189506432106537,0.157445514442305,0.16334360366117848,0.5585446335430495,0.17481584377273113,0.27000432823565984,0.6055148720778123,0.17972630113382923,0.1536369467214181,0.3027948838571487,0.10688549036237607,0.16799569756144525,0.5881056264385013,0.14548798102387697,0.34341041377741593,0.14226437971615674,0.7392859675410448,0.31879181023200703,0.324393538487659,0.6073834552510848,0.33364053195721094,0.3242071956708637,0.17972630113382923
HOUSEHOLD_1_188_CA_1_validation,0.1536369467214181,0.16771081875692395,0.16654084682382547,0.9048306777903875,0.6364050566731462,0.9467713564591936,0.06750911456092681,0.31879181023200703,0.17077230329355006,0.09040588742289102,0.2893058496225137,0.2046622559214217,0.30978859975388,0.17972630113382923,0.17972630113382923,0.5581096139051965,0.1558632791839559,0.31879181023200703,0.4448178830653745,0.49241754908207,0.5997232914233066,0.2887410563797118,0.07829898219342411,0.08557037894642845,0.14219620576968045,0.16654084682382547,0.17972630113382923,0.15532523734859133
